voltage,current,temperature,irradiance,power,fault_type
32.94,10.28,32.8,604.2,338.59,NORMAL
37.77,10.97,19.8,760.7,414.43,NORMAL
39.39,12.32,16.2,585.1,485.38,NORMAL
30.52,12.35,39.7,886.1,376.72,INVERTER_FAULT
31.02,10.23,45.2,540.2,317.26,DUST_ACCUMULATION
31.62,8.88,24.4,636.2,280.75,PANEL_DEGRADATION
34.12,9.89,24.0,646.1,337.31,NORMAL
40.85,12.05,7.6,977.9,492.34,NORMAL
41.04,11.28,29.9,828.6,463.08,NORMAL
24.7,8.06,39.7,671.9,198.96,PANEL_DEGRADATION
35.71,10.6,20.7,649.0,378.35,NORMAL
29.28,8.72,36.0,803.1,255.43,PANEL_DEGRADATION
36.59,10.09,57.9,708.3,369.24,NORMAL
30.26,4.94,27.8,539.3,149.59,INVERTER_FAULT
44.61,14.44,21.0,1106.3,644.13,NORMAL
38.16,11.6,40.7,738.2,442.75,INVERTER_FAULT
36.35,12.07,28.7,730.5,438.92,NORMAL
31.06,4.96,14.7,546.9,153.94,PARTIAL_SHADING
34.93,8.35,17.2,661.3,291.64,DUST_ACCUMULATION
28.74,7.15,36.3,901.4,205.51,INVERTER_FAULT
36.26,11.29,12.0,609.1,409.29,NORMAL
38.08,10.57,15.4,743.7,402.48,NORMAL
32.44,6.99,11.0,809.0,226.86,PARTIAL_SHADING
30.31,4.64,38.2,478.7,140.52,PARTIAL_SHADING
30.05,7.39,30.6,640.2,222.1,INVERTER_FAULT
44.13,12.28,24.3,999.5,541.76,NORMAL
39.32,12.68,16.7,967.9,498.67,NORMAL
32.2,8.24,64.2,745.0,265.17,INVERTER_FAULT
40.14,7.19,23.1,719.1,288.48,PARTIAL_SHADING
37.09,10.77,32.5,941.2,399.57,DUST_ACCUMULATION
33.71,9.87,27.1,856.9,332.71,DUST_ACCUMULATION
38.95,13.06,31.8,1027.5,508.62,NORMAL
32.18,6.39,33.3,598.9,205.78,PARTIAL_SHADING
31.82,11.06,50.8,670.8,351.86,INVERTER_FAULT
38.79,13.14,20.5,773.5,509.87,NORMAL
39.32,10.18,12.9,768.0,400.12,NORMAL
36.19,12.74,-2.5,841.5,461.07,NORMAL
38.21,11.85,12.9,708.8,452.6,NORMAL
28.62,8.67,39.7,596.0,248.16,PANEL_DEGRADATION
29.86,5.14,28.8,442.0,153.33,PARTIAL_SHADING
33.51,5.28,37.2,587.5,177.0,PARTIAL_SHADING
41.01,14.45,16.5,1107.3,592.77,NORMAL
33.15,9.86,28.7,509.9,326.98,DUST_ACCUMULATION
32.47,6.04,45.5,895.2,196.07,PARTIAL_SHADING
39.97,13.68,22.4,1066.9,546.65,NORMAL
38.53,14.47,6.2,1117.7,557.72,NORMAL
34.26,10.24,52.9,585.0,350.84,INVERTER_FAULT
26.88,10.33,51.2,858.4,277.65,INVERTER_FAULT
40.2,14.54,24.7,1024.1,584.36,NORMAL
28.0,9.15,47.7,887.6,256.14,PANEL_DEGRADATION
38.06,11.7,23.0,824.4,445.3,NORMAL
35.05,11.95,37.2,817.8,418.91,DUST_ACCUMULATION
33.46,4.89,-0.1,781.9,163.45,PARTIAL_SHADING
36.75,10.89,8.9,441.0,400.06,NORMAL
33.76,10.02,15.6,612.2,338.27,DUST_ACCUMULATION
29.9,8.51,39.7,806.5,254.5,INVERTER_FAULT
34.64,11.2,27.1,620.7,387.96,NORMAL
31.31,7.06,34.1,622.7,221.22,PARTIAL_SHADING
32.74,11.35,14.9,461.1,371.69,NORMAL
39.04,11.8,21.7,984.3,460.56,NORMAL
26.61,10.3,48.3,763.5,274.04,INVERTER_FAULT
28.92,11.01,26.0,720.3,318.41,INVERTER_FAULT
33.36,5.04,21.9,834.4,168.2,PARTIAL_SHADING
36.93,11.07,14.0,636.7,408.99,NORMAL
36.48,13.42,-7.0,855.9,489.39,NORMAL
41.61,11.79,15.4,912.9,490.48,NORMAL
37.49,9.36,0.7,655.1,350.8,NORMAL
35.29,8.8,-2.6,601.5,310.52,PARTIAL_SHADING
38.58,10.9,20.8,537.2,420.31,NORMAL
36.5,10.83,18.6,665.8,395.2,NORMAL
42.68,11.71,17.4,953.2,499.82,NORMAL
31.14,7.49,27.1,720.3,233.13,PARTIAL_SHADING
31.75,7.77,21.5,591.9,246.67,DUST_ACCUMULATION
25.37,7.62,28.2,806.0,193.18,INVERTER_FAULT
36.65,13.56,23.1,807.8,496.9,NORMAL
34.33,11.63,21.5,588.0,399.29,NORMAL
38.91,11.76,27.3,867.6,457.45,NORMAL
41.63,13.48,19.6,846.3,560.98,NORMAL
35.48,9.75,15.8,996.4,346.01,PANEL_DEGRADATION
28.07,6.9,30.1,581.8,193.69,PANEL_DEGRADATION
37.15,10.75,28.9,443.0,399.17,NORMAL
37.58,12.88,17.7,969.8,483.9,NORMAL
29.67,4.48,44.6,618.8,132.82,PARTIAL_SHADING
35.78,9.13,5.3,579.9,326.74,NORMAL
25.45,8.98,44.2,407.5,228.46,PANEL_DEGRADATION
37.17,11.38,39.0,827.5,423.06,NORMAL
31.23,9.68,31.9,892.8,302.19,PANEL_DEGRADATION
37.75,10.45,19.0,594.1,394.33,NORMAL
40.12,12.5,15.8,840.8,501.52,NORMAL
34.96,11.15,49.9,922.0,389.63,INVERTER_FAULT
40.04,13.18,20.3,1020.3,527.79,NORMAL
33.34,6.05,12.3,569.0,201.74,PARTIAL_SHADING
36.05,11.0,28.6,719.0,396.47,NORMAL
33.33,11.94,41.4,830.7,398.12,PANEL_DEGRADATION
34.06,5.35,17.5,521.2,182.21,PARTIAL_SHADING
36.52,15.3,24.0,1053.4,558.74,NORMAL
36.78,14.35,22.3,830.3,527.82,NORMAL
42.46,7.44,27.0,778.5,315.7,PARTIAL_SHADING
42.51,11.88,-0.2,907.9,505.04,NORMAL
29.44,8.07,14.9,329.3,237.74,PANEL_DEGRADATION
35.38,12.15,27.1,593.1,430.0,NORMAL
26.59,4.39,22.0,439.0,116.62,PARTIAL_SHADING
37.1,13.26,18.9,874.1,491.96,NORMAL
32.06,9.27,19.7,373.0,297.29,NORMAL
30.86,13.58,52.8,740.9,418.93,INVERTER_FAULT
37.45,13.33,31.0,696.0,499.37,NORMAL
35.86,7.07,22.3,880.8,253.71,PARTIAL_SHADING
28.96,7.15,4.3,402.3,207.06,PANEL_DEGRADATION
31.17,10.21,40.8,807.6,318.21,PANEL_DEGRADATION
34.01,9.64,39.9,961.3,327.73,INVERTER_FAULT
39.48,12.48,38.5,939.6,492.93,NORMAL
35.22,10.42,24.6,595.5,366.85,NORMAL
40.32,12.85,10.4,953.9,518.3,NORMAL
34.24,10.52,35.0,740.6,360.29,NORMAL
42.05,14.75,23.9,1096.1,620.17,NORMAL
39.71,11.47,30.8,873.6,455.32,NORMAL
40.76,13.05,27.1,973.6,531.77,NORMAL
36.69,8.89,30.3,996.7,326.2,INVERTER_FAULT
35.05,10.51,30.1,661.5,368.51,NORMAL
42.38,11.64,19.0,977.0,493.38,NORMAL
25.83,6.21,43.8,517.9,160.31,INVERTER_FAULT
37.09,12.43,45.9,1033.3,460.95,NORMAL
38.36,9.37,17.8,607.5,359.63,NORMAL
35.77,4.91,23.9,636.5,175.56,PARTIAL_SHADING
34.44,11.79,45.2,701.8,406.07,NORMAL
38.11,11.51,32.5,950.4,438.63,NORMAL
42.93,13.06,17.0,1000.8,560.5,NORMAL
30.69,12.82,60.0,799.2,393.51,PANEL_DEGRADATION
31.82,13.29,26.5,841.5,423.0,INVERTER_FAULT
32.28,6.63,40.5,585.7,214.11,PARTIAL_SHADING
27.77,11.0,62.5,473.3,305.47,INVERTER_FAULT
29.61,10.0,24.1,431.9,296.13,NORMAL
28.2,12.51,38.5,1043.8,352.91,INVERTER_FAULT
32.37,6.95,22.2,778.8,224.87,INVERTER_FAULT
36.62,13.6,26.3,849.5,498.06,NORMAL
37.66,5.61,30.5,551.2,211.47,PARTIAL_SHADING
38.98,8.01,21.6,856.4,312.17,PARTIAL_SHADING
37.0,11.57,11.9,583.3,428.0,NORMAL
31.5,9.77,20.5,522.8,307.86,NORMAL
37.55,5.14,13.1,486.8,192.83,PARTIAL_SHADING
37.29,13.06,19.9,859.6,487.08,NORMAL
37.65,9.96,26.4,508.9,375.13,NORMAL
39.45,11.08,35.3,917.0,436.98,NORMAL
38.03,5.92,21.5,537.9,225.17,PARTIAL_SHADING
37.5,14.6,40.0,986.3,547.64,NORMAL
35.56,10.23,20.7,771.3,363.67,DUST_ACCUMULATION
38.07,12.47,27.3,910.6,474.92,NORMAL
36.22,3.83,11.4,635.1,138.58,PARTIAL_SHADING
21.68,11.42,34.8,693.4,247.58,INVERTER_FAULT
35.59,10.53,27.5,1136.9,374.81,PANEL_DEGRADATION
40.37,10.88,12.7,914.3,439.12,NORMAL
40.65,13.85,21.7,1200.0,562.82,NORMAL
29.98,6.52,49.9,621.3,195.55,PARTIAL_SHADING
33.8,5.68,13.8,547.0,191.94,PARTIAL_SHADING
19.45,9.68,60.5,505.2,188.21,INVERTER_FAULT
33.61,10.54,28.8,395.7,354.24,NORMAL
37.48,12.37,52.4,818.7,463.68,INVERTER_FAULT
28.47,6.4,16.3,673.8,182.09,PARTIAL_SHADING
25.71,8.4,-0.5,723.6,216.04,PANEL_DEGRADATION
38.54,15.92,-1.9,1107.4,613.65,NORMAL
44.69,10.07,28.6,821.2,449.9,INVERTER_FAULT
35.97,13.46,18.1,959.9,484.26,NORMAL
26.66,10.25,45.0,643.8,273.21,PANEL_DEGRADATION
33.02,5.24,14.9,473.5,173.1,PARTIAL_SHADING
28.8,11.61,52.4,1165.2,334.35,PANEL_DEGRADATION
36.0,5.18,45.2,781.7,186.55,PARTIAL_SHADING
39.44,12.75,27.7,721.3,502.92,NORMAL
38.1,9.97,24.1,784.8,379.91,NORMAL
31.46,9.8,33.0,785.2,308.15,PANEL_DEGRADATION
36.7,13.59,15.7,685.9,498.63,NORMAL
32.08,5.12,20.6,680.4,164.21,PARTIAL_SHADING
36.4,11.32,34.1,620.7,411.91,NORMAL
40.44,13.11,35.8,988.1,530.28,NORMAL
36.18,8.07,19.1,774.7,291.94,PARTIAL_SHADING
35.65,13.84,33.3,805.0,493.39,NORMAL
30.13,11.79,23.4,1013.6,355.25,PANEL_DEGRADATION
33.08,5.27,26.0,433.8,174.5,PARTIAL_SHADING
34.47,8.53,28.4,859.2,294.08,PANEL_DEGRADATION
38.41,12.0,11.4,763.0,460.83,NORMAL
42.07,12.98,10.3,1115.3,546.09,NORMAL
40.68,13.04,36.1,1200.0,530.36,NORMAL
43.48,13.08,26.4,1167.3,568.53,NORMAL
35.63,12.58,13.0,718.9,448.3,NORMAL
25.96,8.58,44.0,866.9,222.8,INVERTER_FAULT
40.24,12.13,22.3,949.7,487.93,NORMAL
34.18,5.99,38.7,628.6,204.85,PARTIAL_SHADING
34.7,11.64,16.4,753.4,403.85,NORMAL
43.22,12.27,24.5,1044.6,530.5,NORMAL
33.87,11.33,38.5,486.8,383.6,NORMAL
31.59,7.93,6.4,607.2,250.64,DUST_ACCUMULATION
34.37,10.66,24.1,588.9,366.55,NORMAL
31.64,11.62,23.1,622.6,367.72,PANEL_DEGRADATION
39.62,13.2,15.6,853.0,522.98,NORMAL
37.49,12.59,7.1,879.3,471.89,NORMAL
29.41,4.59,30.7,484.1,134.87,PARTIAL_SHADING
28.64,13.66,-1.4,959.5,391.11,INVERTER_FAULT
43.1,14.32,37.0,1060.8,617.13,NORMAL
38.92,11.05,26.6,874.8,430.1,NORMAL
34.4,6.41,16.9,712.8,220.54,PARTIAL_SHADING
35.76,11.1,38.0,725.9,397.13,NORMAL
35.45,9.85,31.8,1012.4,349.22,INVERTER_FAULT
38.11,12.08,17.2,785.9,460.41,NORMAL
40.5,12.98,38.5,1115.3,525.72,NORMAL
33.63,9.28,17.3,512.6,312.05,NORMAL
36.27,11.05,24.5,539.3,400.78,NORMAL
39.65,13.92,18.7,874.3,551.91,NORMAL
30.44,5.44,14.4,711.4,165.5,PARTIAL_SHADING
38.94,13.28,32.2,1029.8,516.99,NORMAL
35.12,11.13,15.6,658.6,390.89,NORMAL
28.93,5.52,38.0,458.1,159.64,PARTIAL_SHADING
37.81,14.33,34.0,880.9,541.66,NORMAL
35.03,6.07,12.3,629.4,212.72,PARTIAL_SHADING
40.41,12.04,23.3,918.9,486.66,NORMAL
35.37,11.34,27.4,730.3,401.26,NORMAL
33.0,8.67,25.3,396.7,286.24,NORMAL
30.4,4.33,14.6,591.6,131.77,PARTIAL_SHADING
33.99,12.17,42.9,1092.5,413.7,PANEL_DEGRADATION
32.15,10.88,33.9,701.2,349.96,DUST_ACCUMULATION
36.18,3.77,25.2,519.0,136.24,PARTIAL_SHADING
38.32,12.57,55.0,743.7,481.46,NORMAL
38.38,12.4,17.8,761.3,476.05,NORMAL
29.44,10.91,43.0,914.5,321.12,INVERTER_FAULT
40.65,14.23,0.4,944.5,578.43,NORMAL
37.84,11.78,26.8,647.2,445.9,NORMAL
34.16,11.2,26.4,676.4,382.41,NORMAL
31.04,5.25,11.2,587.9,162.96,PARTIAL_SHADING
39.12,13.29,14.3,1020.2,519.97,NORMAL
39.85,10.26,26.3,960.7,408.9,NORMAL
28.65,7.75,29.8,519.9,222.1,PANEL_DEGRADATION
36.08,6.56,34.0,764.5,236.52,PARTIAL_SHADING
40.07,12.7,48.3,988.0,508.95,NORMAL
33.18,11.49,5.8,809.4,381.21,NORMAL
42.88,10.78,21.8,858.5,462.42,NORMAL
38.61,14.51,31.3,1141.7,560.3,NORMAL
37.97,12.44,10.2,903.0,472.26,NORMAL
31.91,5.94,22.9,657.6,189.45,PARTIAL_SHADING
35.92,10.15,13.3,622.6,364.47,NORMAL
35.74,11.7,30.2,567.5,418.34,NORMAL
34.85,5.63,19.6,610.4,196.12,PARTIAL_SHADING
29.02,12.32,44.8,1053.3,357.61,INVERTER_FAULT
30.98,6.79,27.1,288.0,210.36,PARTIAL_SHADING
38.18,9.51,17.6,942.6,363.25,DUST_ACCUMULATION
36.48,10.59,30.9,648.6,386.13,NORMAL
36.15,10.32,28.2,668.1,373.26,NORMAL
38.35,12.54,37.2,864.6,480.7,NORMAL
40.52,13.57,33.8,1055.6,549.68,NORMAL
37.3,11.19,28.1,742.7,417.37,NORMAL
40.94,11.19,24.7,830.5,458.22,NORMAL
32.99,11.34,17.0,590.4,373.94,NORMAL
35.57,5.57,42.7,484.0,198.17,PARTIAL_SHADING
38.92,11.84,23.3,999.1,460.97,NORMAL
36.98,10.06,24.3,672.0,371.9,NORMAL
35.87,12.69,27.1,808.6,455.12,NORMAL
37.29,15.11,27.8,1002.9,563.34,NORMAL
36.17,12.54,24.0,571.1,453.47,NORMAL
38.77,9.31,28.6,489.9,361.0,NORMAL
35.46,12.11,41.6,828.0,429.64,NORMAL
35.77,5.78,9.6,868.1,206.81,PARTIAL_SHADING
40.04,14.1,18.0,1167.4,564.6,NORMAL
29.26,7.21,18.9,755.9,210.86,PARTIAL_SHADING
36.86,12.83,41.9,873.1,472.77,NORMAL
32.73,8.57,11.7,1003.5,280.4,PANEL_DEGRADATION
38.13,13.33,33.0,868.2,508.07,NORMAL
38.12,9.62,33.7,432.5,366.72,NORMAL
33.2,5.0,21.7,900.0,165.95,PARTIAL_SHADING
28.88,6.42,38.3,518.7,185.33,PARTIAL_SHADING
31.69,9.17,36.4,1068.7,290.6,PANEL_DEGRADATION
35.27,11.06,18.6,579.4,390.14,NORMAL
27.5,10.5,36.4,796.2,288.64,INVERTER_FAULT
37.81,12.57,39.3,814.6,475.25,NORMAL
37.19,11.26,36.5,853.1,418.87,INVERTER_FAULT
29.68,9.67,17.9,888.4,286.87,PANEL_DEGRADATION
41.72,11.58,23.3,1110.3,483.33,NORMAL
27.56,4.21,12.7,604.8,115.93,PARTIAL_SHADING
39.09,12.46,26.6,998.9,487.1,NORMAL
29.81,4.49,20.9,623.9,133.77,PARTIAL_SHADING
40.12,13.65,20.6,998.2,547.51,NORMAL
37.19,12.29,21.3,836.4,457.13,NORMAL
38.1,11.7,20.4,697.8,445.73,NORMAL
22.71,8.71,23.0,303.9,197.82,PANEL_DEGRADATION
35.0,8.62,40.0,480.4,301.82,NORMAL
33.35,11.04,32.1,564.5,368.25,NORMAL
35.58,9.39,30.2,710.8,334.3,DUST_ACCUMULATION
37.79,10.17,22.0,710.2,384.16,NORMAL
35.93,11.8,40.5,563.8,423.96,NORMAL
37.01,7.0,26.4,748.2,259.27,PARTIAL_SHADING
35.83,10.53,16.2,536.0,377.22,NORMAL
42.83,12.12,31.1,1035.0,519.05,NORMAL
36.17,11.54,23.7,781.6,417.31,NORMAL
36.36,6.38,12.8,721.0,231.9,PARTIAL_SHADING
37.93,12.92,21.6,886.8,490.24,NORMAL
38.56,11.28,28.0,746.0,434.89,NORMAL
37.5,11.2,38.5,713.6,420.02,NORMAL
37.6,11.77,32.3,771.7,442.32,NORMAL
32.14,8.31,28.6,970.1,266.95,INVERTER_FAULT
32.19,11.73,31.5,780.0,377.72,INVERTER_FAULT
34.12,6.85,37.3,612.7,233.57,PARTIAL_SHADING
26.45,6.71,32.9,501.9,177.4,PARTIAL_SHADING
32.66,3.57,-3.5,405.2,116.68,PARTIAL_SHADING
27.08,9.33,27.7,720.8,252.6,PANEL_DEGRADATION
39.24,9.31,17.3,842.8,365.23,DUST_ACCUMULATION
39.16,13.39,17.9,919.8,524.17,NORMAL
34.06,9.22,-3.8,565.6,314.13,DUST_ACCUMULATION
35.51,5.98,32.4,651.8,212.19,PARTIAL_SHADING
35.23,10.64,25.0,542.6,374.91,NORMAL
42.08,11.98,16.2,987.5,503.97,NORMAL
37.65,12.39,19.0,935.1,466.6,NORMAL
33.23,9.46,24.4,641.1,314.22,DUST_ACCUMULATION
38.25,10.7,35.2,769.9,409.19,NORMAL
41.56,14.16,9.8,1176.9,588.62,NORMAL
23.71,8.88,17.2,761.5,210.5,PANEL_DEGRADATION
37.18,9.66,37.5,727.9,359.08,DUST_ACCUMULATION
36.23,11.24,24.2,688.8,407.18,NORMAL
37.49,9.43,24.8,649.6,353.58,DUST_ACCUMULATION
40.14,9.66,25.1,757.0,387.64,NORMAL
45.25,13.37,20.6,1069.1,605.18,NORMAL
32.91,11.38,34.5,728.0,374.37,NORMAL
29.03,10.58,39.1,762.4,307.02,INVERTER_FAULT
38.56,10.86,25.5,789.1,418.65,NORMAL
30.05,9.15,28.5,769.3,274.92,PANEL_DEGRADATION
32.04,6.49,20.8,613.1,208.01,PARTIAL_SHADING
39.66,11.11,8.4,807.3,440.55,NORMAL
35.41,6.09,18.1,832.3,215.8,PARTIAL_SHADING
31.73,7.93,26.8,511.1,251.67,PARTIAL_SHADING
38.05,8.85,10.5,429.5,336.87,NORMAL
40.83,13.95,7.4,796.6,569.43,NORMAL
30.23,8.37,58.0,403.1,253.0,INVERTER_FAULT
37.62,11.87,24.1,753.6,446.75,NORMAL
26.48,8.2,17.4,855.7,217.23,PANEL_DEGRADATION
31.96,6.1,37.9,839.2,194.97,PARTIAL_SHADING
33.33,8.35,32.9,813.3,278.13,INVERTER_FAULT
35.8,5.42,37.5,535.1,193.88,PARTIAL_SHADING
32.48,10.83,30.0,813.8,351.93,PANEL_DEGRADATION
37.63,15.5,28.8,1065.4,583.18,NORMAL
33.59,6.6,14.8,569.7,221.61,PARTIAL_SHADING
35.95,8.46,32.2,634.6,304.14,DUST_ACCUMULATION
31.92,5.47,19.7,488.6,174.68,PARTIAL_SHADING
37.66,10.65,42.4,676.3,401.01,DUST_ACCUMULATION
39.57,12.56,35.7,1006.7,496.9,NORMAL
26.4,10.07,48.6,455.1,265.91,INVERTER_FAULT
38.69,14.37,21.1,929.4,556.19,NORMAL
33.31,11.5,40.8,838.6,382.92,INVERTER_FAULT
30.16,4.09,19.3,357.4,123.48,PARTIAL_SHADING
34.5,10.66,20.3,418.4,367.81,NORMAL
37.46,10.11,-1.5,800.3,378.63,DUST_ACCUMULATION
37.03,12.77,17.8,838.0,472.76,NORMAL
37.79,4.72,24.3,545.6,178.51,PARTIAL_SHADING
34.85,12.42,51.8,1058.1,432.98,INVERTER_FAULT
39.32,11.86,20.8,746.4,466.37,NORMAL
37.16,11.9,15.4,885.9,442.2,NORMAL
42.13,14.91,22.7,1200.0,628.36,NORMAL
29.94,6.68,16.5,685.6,199.88,PARTIAL_SHADING
37.01,7.07,11.5,665.4,261.7,PARTIAL_SHADING
27.96,7.26,33.3,723.2,203.04,INVERTER_FAULT
40.81,8.49,37.6,1200.0,346.46,INVERTER_FAULT
30.58,9.6,27.8,881.0,293.48,PANEL_DEGRADATION
34.43,6.55,30.7,882.2,225.43,PARTIAL_SHADING
36.21,12.09,33.5,711.5,437.64,NORMAL
36.83,10.99,36.3,654.2,404.67,NORMAL
34.75,9.35,33.4,407.5,324.98,DUST_ACCUMULATION
36.05,12.13,65.6,662.2,437.13,INVERTER_FAULT
34.47,11.21,25.4,506.6,386.3,NORMAL
30.07,10.84,22.5,1066.9,326.04,PANEL_DEGRADATION
39.26,12.77,14.9,814.6,501.26,NORMAL
39.36,13.36,24.7,1036.6,525.6,NORMAL
37.6,12.17,27.2,548.0,457.58,NORMAL
37.97,12.67,27.2,1067.7,480.95,NORMAL
34.0,7.19,14.2,896.5,244.58,PARTIAL_SHADING
46.39,13.45,22.3,979.6,623.98,NORMAL
37.97,6.33,26.1,505.7,240.32,PARTIAL_SHADING
32.73,6.8,42.6,623.0,222.64,PARTIAL_SHADING
37.4,12.91,29.8,913.8,483.0,NORMAL
39.65,13.43,28.1,1066.6,532.45,NORMAL
41.2,14.66,31.3,1136.6,604.04,NORMAL
34.87,6.7,24.6,806.6,233.65,PARTIAL_SHADING
41.05,14.94,28.8,1045.1,613.34,NORMAL
33.84,10.73,35.0,694.9,362.93,DUST_ACCUMULATION
28.81,9.89,18.0,790.3,284.89,PANEL_DEGRADATION
39.62,11.01,31.1,740.6,436.24,NORMAL
37.63,13.26,36.6,731.4,498.85,NORMAL
25.88,11.28,13.8,574.7,292.06,INVERTER_FAULT
36.37,10.91,16.3,577.2,396.65,NORMAL
36.51,12.67,17.0,640.6,462.58,NORMAL
35.65,11.34,33.2,703.6,404.31,NORMAL
37.17,11.62,16.0,724.3,432.04,NORMAL
36.05,10.98,17.8,690.5,395.97,NORMAL
39.08,11.4,34.2,958.5,445.3,DUST_ACCUMULATION
31.73,5.24,27.1,688.3,166.31,PARTIAL_SHADING
37.27,12.65,37.2,762.9,471.39,NORMAL
40.63,15.23,15.1,1200.0,618.68,NORMAL
36.05,6.03,11.0,638.4,217.51,PARTIAL_SHADING
28.7,9.81,34.8,710.5,281.46,INVERTER_FAULT
35.7,11.26,39.4,528.7,402.04,NORMAL
34.99,6.6,23.9,538.9,230.94,PARTIAL_SHADING
41.87,14.07,1.3,1016.5,589.32,NORMAL
33.1,5.85,33.1,633.2,193.58,PARTIAL_SHADING
36.62,6.72,17.7,581.7,246.18,PARTIAL_SHADING
29.14,10.23,59.9,1095.0,298.13,INVERTER_FAULT
38.03,11.79,20.0,894.3,448.54,NORMAL
36.29,10.97,29.9,641.9,398.05,NORMAL
41.86,13.13,19.2,1088.0,549.73,NORMAL
46.68,14.4,22.1,1126.3,672.45,NORMAL
39.93,12.28,26.8,696.0,490.15,NORMAL
40.16,12.62,31.2,853.0,506.85,NORMAL
32.1,9.99,18.2,1060.7,320.51,PANEL_DEGRADATION
35.69,10.59,19.1,821.6,377.88,NORMAL
36.38,10.96,45.2,591.3,398.71,NORMAL
32.77,9.82,34.0,552.5,321.85,DUST_ACCUMULATION
39.07,9.33,27.6,904.5,364.42,DUST_ACCUMULATION
30.48,11.2,40.8,568.7,341.47,INVERTER_FAULT
43.88,13.73,21.6,1174.5,602.54,NORMAL
32.19,10.7,29.0,525.9,344.45,NORMAL
37.32,12.19,13.1,746.6,455.09,NORMAL
35.14,13.88,7.5,818.7,487.81,NORMAL
37.28,14.42,26.0,845.2,537.5,NORMAL
42.54,14.06,30.5,1105.7,598.19,NORMAL
43.99,12.99,18.6,1011.2,571.32,NORMAL
34.6,11.06,10.1,644.6,382.81,NORMAL
39.12,14.03,29.3,909.5,548.85,NORMAL
40.85,13.19,25.0,1044.4,538.97,NORMAL
32.27,7.6,24.1,317.4,245.36,PARTIAL_SHADING
40.88,12.06,33.8,705.9,493.15,NORMAL
38.39,12.16,27.9,832.2,466.68,NORMAL
36.97,10.62,26.4,545.3,392.57,NORMAL
30.2,9.48,44.4,676.1,286.38,PANEL_DEGRADATION
32.14,5.93,21.0,448.7,190.47,PARTIAL_SHADING
30.86,8.79,36.9,664.5,271.17,INVERTER_FAULT
36.75,9.0,34.8,574.3,330.79,NORMAL
30.07,9.78,45.9,602.6,294.03,PANEL_DEGRADATION
31.41,6.11,9.3,544.8,191.86,PARTIAL_SHADING
40.69,13.17,34.5,1073.0,535.7,NORMAL
37.78,11.45,7.9,869.3,432.49,NORMAL
33.75,5.38,35.0,635.8,181.67,PARTIAL_SHADING
28.69,9.75,69.6,124.9,279.6,INVERTER_FAULT
35.36,11.91,12.6,989.9,421.07,NORMAL
41.74,12.53,21.4,1171.3,523.08,NORMAL
33.4,11.58,46.0,718.7,386.76,NORMAL
38.26,9.68,7.6,716.7,370.46,NORMAL
37.2,10.51,22.9,728.9,391.09,NORMAL
33.84,8.98,21.9,859.6,303.87,PANEL_DEGRADATION
29.24,5.51,28.3,692.5,161.07,PARTIAL_SHADING
37.81,12.84,20.2,763.4,485.36,NORMAL
37.49,10.59,16.6,620.5,396.95,NORMAL
33.59,11.26,28.8,551.8,378.16,DUST_ACCUMULATION
39.36,6.82,34.6,753.2,268.43,PARTIAL_SHADING
36.38,6.21,32.7,814.4,225.93,PARTIAL_SHADING
39.09,12.98,26.2,861.9,507.42,NORMAL
36.0,11.99,15.6,776.5,431.55,NORMAL
38.73,10.18,25.4,908.0,394.1,NORMAL
37.65,11.64,31.6,806.3,438.35,NORMAL
37.08,12.35,30.8,817.6,457.91,NORMAL
42.1,9.73,36.1,962.8,409.73,INVERTER_FAULT
36.93,10.84,18.2,712.6,400.09,NORMAL
38.41,3.45,8.7,590.8,132.45,PARTIAL_SHADING
34.93,8.18,30.5,362.2,285.7,NORMAL
38.12,12.38,35.4,545.0,471.83,NORMAL
37.62,10.01,19.7,635.6,376.56,NORMAL
29.75,9.11,30.8,614.4,271.15,INVERTER_FAULT
38.12,12.28,17.3,574.7,468.02,NORMAL
26.45,10.65,42.7,628.8,281.58,INVERTER_FAULT
33.96,9.77,24.1,608.3,331.75,NORMAL
32.48,9.3,4.9,785.8,302.24,PANEL_DEGRADATION
29.25,9.56,33.0,794.2,279.69,PANEL_DEGRADATION
41.06,12.37,16.2,1045.3,507.88,NORMAL
36.2,10.93,45.7,682.7,395.76,NORMAL
38.02,12.25,12.5,776.4,465.75,NORMAL
29.86,9.75,34.5,806.3,291.04,PANEL_DEGRADATION
37.07,11.8,35.9,915.3,437.28,DUST_ACCUMULATION
39.0,10.23,31.3,905.6,398.98,NORMAL
34.99,4.04,21.7,675.0,141.46,PARTIAL_SHADING
29.4,10.21,25.7,686.5,300.22,PANEL_DEGRADATION
34.07,9.25,35.4,905.9,315.22,PANEL_DEGRADATION
31.16,9.53,38.2,461.3,297.02,NORMAL
36.05,6.68,20.7,879.9,240.83,PARTIAL_SHADING
35.1,10.84,30.2,612.9,380.37,NORMAL
25.53,10.64,23.9,588.7,271.58,INVERTER_FAULT
38.76,9.99,34.1,836.7,387.32,NORMAL
37.89,13.15,40.4,1065.7,498.24,NORMAL
38.64,11.78,34.8,737.7,454.96,NORMAL
28.35,6.91,33.0,428.1,195.85,PARTIAL_SHADING
29.91,8.63,24.8,721.0,258.19,INVERTER_FAULT
37.1,11.2,28.0,658.6,415.74,NORMAL
34.14,9.82,32.7,398.7,335.21,NORMAL
